"x","y","ident"
"672597.659554803"," 6340115.43339068",17628
"717591.474732524"," 6348477.32359028",17629
"614186.441100401"," 6373161.52416832",17630
"633197.436366099"," 6375509.85928356",17631
"684752.867914275"," 6376178.78663084",17632
"709554.103111057"," 6366544.78143166",17633
"673761.188195557"," 6402943.53603363",17634
"366905.497455287"," 6308941.21817052",17635
"407407.018262588"," 6292033.92360098",17636
"432173.623029216"," 6298638.39258644",17637
"372656.132861289"," 6325241.05904494",17638
"401746.807349541"," 6331978.16136629",17639
"445070.524016468"," 6333409.05062259",17640
"455761.835549478"," 6336190.57812598",17641
"365875.473081383"," 6357648.94294553",17642
"405915.120523118"," 6370182.69970082",17643
"411818.594702604"," 6215177.51104786",17644
"353227.473763927"," 6239729.45671972",17645
"390499.300895856"," 6226916.17513519",17646
"412159.378224137"," 6242980.59204571",17647
"428946.935368275"," 6236326.70410421",17648
"312462.758019325"," 6259344.70796791",17649
"348275.335166781"," 6263129.38860451",17650
"381166.189280004"," 6264234.77830199",17651
"402181.423430416"," 6262871.42583934",17652
"436743.057543916"," 6254882.13385754",17653
"633927.460540698"," 6147918.82978843",17654
"670247.597062029"," 6141689.46479072",17655
"635096.157043853"," 6176121.29604131",17656
"646643.783878841"," 6177448.12067751",17657
"674302.306278609"," 6169627.71398634",17658
"678339.406663246"," 6152117.73555879",17659
"663723.782599904"," 6174571.83982927",17660
"699169.968126036"," 6183805.85914693",17661
"523097.467776263"," 6508874.98458391",17662
"546428.08342556"," 6506397.25829018",17663
"585804.313197269"," 6500047.77596341",17664
"598705.943563787"," 6506193.82669692",17665
"547742.822637954"," 6531243.83374342",17666
"575128.697570882"," 6530708.81189072",17667
"542929.941678592"," 6566426.04889789",17668
"575018.834559716"," 6552344.82859236",17669
"541445.251565599"," 6561330.75423264",17670
"557965.518161192"," 6565400.09996113",17671
"422477.880921482"," 6371575.90895753",17672
"455216.260551235"," 6378693.19300495",17673
"355258.69042927"," 6398924.19480437",17674
"402614.443313174"," 6410314.29840901",17675
"413233.224377304"," 6386176.80841309",17676
"454267.601639724"," 6393175.65391955",17677
"399129.415947787"," 6425738.78670151",17678
"420060.328720405"," 6448469.53403244",17679
"461964.836720138"," 6451806.69198784",17680
"392085.13197194"," 6457342.18935844",17681
"422342.602443217"," 6477055.54796279",17682
"584152.279954606"," 6610868.41628522",17683
"601701.827841001"," 6606584.92532194",17684
"623078.049913089"," 6591949.67756615",17685
"547828.119783015"," 6640478.01905219",17686
"573775.53348636"," 6616330.6874726",17687
"591172.355325083"," 6619374.70714934",17688
"632199.168226722"," 6623856.48462828",17689
"560439.937652291"," 6654139.11074578",17690
"601256.483737501"," 6657098.03044974",17691
"622781.155214685"," 6638063.1498498",17692
"589839.725252363"," 6684018.23678969",17693
"339232.943365253"," 6590988.02857708",17694
"376755.578624687"," 6595408.27654909",17695
"398199.145947022"," 6600045.51951915",17696
"334458.981538095"," 6644799.99510689",17697
"367428.160262896"," 6636216.49582523",17698
"417220.694105511"," 6638388.08105445",17699
"306246.056226217"," 6654960.30874645",17700
"356245.814156389"," 6651720.71791814",17701
"393792.324112167"," 6662489.74175287",17702
"503955.23052004"," 6422589.35168046",17703
"530712.070876455"," 6403464.48254898",17704
"551382.555379977"," 6419749.59221795",17705
"476637.88768384"," 6438407.41151025",17706
"490469.82140553"," 6444272.70322119",17707
"521878.143341003"," 6439809.18426079",17708
"558045.408796032"," 6461394.53049296",17709
"499162.024960786"," 6488088.2655819",17710
"527825.11123149"," 6473569.74821436",17711
"561550.76308686"," 6481929.70305579",17712
"507539.20293366"," 6568097.67375487",17713
"493836.572928815"," 6583808.24466404",17714
"523427.210555961"," 6583974.35158194",17715
"559097.224923488"," 6595524.08415527",17716
"486257.804631716"," 6611156.95157172",17717
"530854.59661073"," 6605251.56189306",17718
"501879.508718377"," 6632419.68791931",17719
"523066.014879001"," 6643934.87299326",17720
"476418.398293107"," 6655544.57328198",17721
"498291.080942838"," 6670370.05240013",17722
"600570.650403261"," 6172969.05417448",17723
"543606.436596599"," 6196182.77299926",17724
"558832.236921525"," 6191833.34192504",17725
"607043.111142576"," 6194664.25889414",17726
"559649.676712577"," 6210128.01300767",17727
"587334.943876712"," 6210048.97654089",17728
"601762.915081218"," 6211847.36159663",17729
"588687.929298839"," 6215183.10461947",17730
"633293.421046031"," 6864662.18722795",17731
"653403.399809211"," 6849668.17197666",17732
"640546.360729936"," 6858965.28873403",17733
"641772.223148649"," 6849406.53741895",17734
"665674.481842615"," 6874640.09052212",17735
"636506.748084652"," 6846914.6838279",17736
"651115.425816508"," 6845357.18587318",17737
"644896.980892443"," 6856204.35740443",17738
"639150.711503582"," 6850974.30259565",17739
"646718.460200668"," 6847221.44486512",17740
"649135.364806787"," 6867820.51299828",17741
"641819.045693385"," 6858047.06511217",17742
"640088.049834907"," 6848603.65113858",17743
"649466.679916294"," 6877054.98654544",17744
"645417.36024017"," 6862122.57371452",17745
"658681.330541851"," 6876079.75685206",17746
"643164.085606815"," 6873515.86026793",17747
"682785.424969027"," 6560107.94952441",17748
"693860.985310992"," 6573611.79707967",17749
"734132.629599111"," 6569904.77604721",17750
"764899.683224102"," 6555096.36809978",17751
"661675.4833967"," 6601539.4417128",17752
"673128.246787803"," 6592129.44002602",17753
"696794.000421894"," 6587549.04245738",17754
"721957.818845907"," 6596072.99378388",17755
"748834.110770439"," 6599292.3562393",17756
"670961.058029772"," 6613831.13992963",17757
"704455.095231777"," 6638931.21394426",17758
"739531.050476865"," 6611860.08747764",17759
"919006.121555467"," 6816586.09739187",17760
"902761.051749003"," 6832248.23520079",17761
"925036.419392397"," 6834651.70236796",17762
"966829.498325017"," 6846430.05471237",17763
"983717.126443233"," 6834988.21074635",17764
"914291.523039465"," 6865883.25535317",17765
"926355.258375239"," 6865833.94067266",17766
"918093.288402197"," 6895701.73891508",17767
"915971.433712294"," 6894509.89387123",17768
"900815.278130999"," 6916520.132795",17769
"971176.266145881"," 6877335.51007541",17770
"995921.612177257"," 6856980.55013394",17771
"1011288.46718787"," 6869590.39227883",17772
"940314.742767946"," 6896537.00363039",17773
"972327.184953715"," 6882024.76243636",17774
"992781.761735891"," 6886746.41091058",17775
"1011962.92591139"," 6885848.49209207",17776
"946940.602896498"," 6922675.33675286",17777
"949649.532648723"," 6919059.06510523",17778
"658306.851811918"," 6715381.88162629",17779
"670619.725588425"," 6715688.34110533",17780
"597865.54602095"," 6765860.60362536",17781
"626568.739352523"," 6746307.60731309",17782
"638687.139191876"," 6746571.250359",17783
"682286.958814314"," 6756364.8351109",17784
"699126.153766329"," 6754236.51537526",17785
"625916.58981867"," 6776283.90215701",17786
"650975.34529979"," 6782788.42913816",17787
"663073.081745482"," 6784458.48679068",17788
"704856.540072861"," 6778948.64573041",17789
"1025505.15399431"," 6810352.22126309",17790
"1048436.33700534"," 6792931.43890936",17791
"1033027.37066639"," 6825224.21037241",17792
"1048468.61900202"," 6823391.03914725",17793
"1023568.08437151"," 6847861.19234",17794
"1054592.50065404"," 6842705.63914158",17795
"993191.27773727"," 6863279.52917173",17796
"1029067.61902967"," 6861913.54280777",17797
"1062875.36912504"," 6879741.58065367",17798
"1071720.2517779"," 6866810.80717567",17799
"1047229.50299177"," 6906764.45629211",17800
"759099.906692375"," 6586331.79452079",17801
"781815.959045304"," 6588552.72378115",17802
"774270.686404873"," 6610378.19671021",17803
"802520.354956029"," 6603930.51813865",17804
"823428.303054652"," 6599024.7658691",17805
"859035.082820467"," 6606964.91321126",17806
"804705.269907241"," 6626595.1017318",17807
"818940.853555805"," 6630445.19474075",17808
"847344.701353125"," 6636995.82308807",17809
"786478.697497038"," 6652233.86500076",17810
"698914.51647483"," 6737762.89232859",17811
"725980.551447464"," 6715276.31509436",17812
"752314.749289946"," 6733475.316971",17813
"785028.634154846"," 6716417.34205505",17814
"720127.143165773"," 6747050.90373138",17815
"751048.677349174"," 6738030.76952079",17816
"770461.165806887"," 6765175.81346294",17817
"726611.317684619"," 6771230.19257872",17818
"756376.318311961"," 6777914.16009734",17819
"724145.393171092"," 6800185.26702962",17820
"623128.969689276"," 6641429.83739141",17821
"644870.544142597"," 6620123.46594471",17822
"630702.97040176"," 6658015.50220122",17823
"644503.369067372"," 6651277.76201704",17824
"690894.067470623"," 6653498.13600426",17825
"627406.849424731"," 6683375.17668861",17826
"655807.962181554"," 6683426.46791968",17827
"680395.937321415"," 6670863.43315798",17828
"654482.87706966"," 6725492.23393118",17829
"687681.894769599"," 6713402.02325405",17830
"734682.105832229"," 6840686.22131803",17831
"755321.558055591"," 6848796.05257389",17832
"785246.550570993"," 6851087.42362325",17833
"826476.246827729"," 6843441.85730414",17834
"841322.045995065"," 6854833.07419782",17835
"774769.751115825"," 6869613.51117712",17836
"778071.328871703"," 6873648.6728409",17837
"833020.607849098"," 6891258.6249936",17838
"855147.227047154"," 6865367.28919611",17839
"762257.378714282"," 6899988.51646486",17840
"775295.392107038"," 6897956.52433581",17841
"812184.514577016"," 6912951.9953281",17842
"710954.145375936"," 6899273.55964246",17843
"757296.717399346"," 6897136.51177983",17844
"704733.816298021"," 6930880.50293619",17845
"748064.706362398"," 6926012.98535125",17846
"776661.807631937"," 6936249.82843989",17847
"731794.797653629"," 6943290.79688714",17848
"731145.782037252"," 6950782.80312196",17849
"781936.850899694"," 6934694.92305723",17850
"724135.339787526"," 6970488.98049656",17851
"753415.260375092"," 6991592.90511187",17852
"776223.892767777"," 6989754.69540364",17853
"800712.061751282"," 6914489.02949266",17854
"829116.851667272"," 6908170.11702847",17855
"836246.430019927"," 6923897.16913964",17856
"772735.829277794"," 6951552.57909109",17857
"803126.037226638"," 6953701.18371692",17858
"805377.946918229"," 6941917.7796507",17859
"843813.558978108"," 6955043.83227804",17860
"811186.813850536"," 6965575.95810378",17861
"812632.115183728"," 6950005.09530762",17862
"819612.388269374"," 6993751.86418149",17863
"667150.123893775"," 6807432.52280375",17864
"682875.890572588"," 6817674.6175226",17865
"679991.774164632"," 6835316.81434692",17866
"688894.731075536"," 6824854.91618023",17867
"717457.697323098"," 6815590.4543211",17868
"704117.513209614"," 6855169.53835472",17869
"727702.474250964"," 6854528.54412816",17870
"659310.882106915"," 6869199.03135834",17871
"685365.715757045"," 6880184.3745585",17872
"710210.016342922"," 6636172.21207102",17873
"745062.353077967"," 6664080.71384509",17874
"779499.296149442"," 6648332.03114313",17875
"726719.862884953"," 6680411.12464741",17876
"763843.235990655"," 6668582.1345251",17877
"764773.69203625"," 6660148.22039176",17878
"707584.896580846"," 6708080.59467035",17879
"721386.234090774"," 6711978.0073225",17880
"762388.829041895"," 6709877.37462423",17881
"715152.633606341"," 6999034.83181282",17882
"730437.129904809"," 7012595.95630712",17883
"766506.42599515"," 6997990.55218718",17884
"722866.352709826"," 7040547.76818461",17885
"742744.078274178"," 7013188.62419079",17886
"696268.618821574"," 7067293.29256258",17887
"707931.873050403"," 7063178.9913905",17888
"666012.294691055"," 7077401.89809217",17889
"646412.49208577"," 7109280.18191176",17890
"678680.275853722"," 7113839.37923516",17891
"238947.415279165"," 6814568.91520856",17892
"269577.680516188"," 6796864.77575893",17893
"281667.071238483"," 6801039.3180556",17894
"254514.880042463"," 6824102.32499237",17895
"261122.170376723"," 6823148.41719805",17896
"291179.43807258"," 6833252.39353808",17897
"313976.42928879"," 6827977.98600974",17898
"202683.077377016"," 6847690.90377274",17899
"236907.484551832"," 6846021.40883464",17900
"256851.36163341"," 6861223.12800507",17901
"949531.389925073"," 6233184.59477475",17902
"965921.449700046"," 6247715.78471841",17903
"983660.407648328"," 6247658.69480757",17904
"937380.318090695"," 6267778.84242161",17905
"955472.437284562"," 6271173.46544321",17906
"1002009.74164521"," 6264711.71063873",17907
"1022974.22110396"," 6268978.74631024",17908
"938839.910690117"," 6301036.11383926",17909
"963197.870349187"," 6285927.13509094",17910
"979898.215983901"," 6281618.37512966",17911
"865593.571673575"," 6530365.79097909",17912
"907233.312274198"," 6527037.70746765",17913
"820811.386450435"," 6555584.04392311",17914
"845997.449645269"," 6555534.78928497",17915
"888401.730298678"," 6542119.68837054",17916
"896574.634802396"," 6533189.04880182",17917
"851242.347980346"," 6579463.44555961",17918
"876445.793719645"," 6578650.85776569",17919
"896292.859259861"," 6577453.71763268",17920
"912178.715382757"," 6575751.26381265",17921
"857899.677535946"," 6584499.90940345",17922
"308762.859925126"," 6753188.20167078",17923
"341500.009286634"," 6738066.13109751",17924
"325269.716884439"," 6783803.12453513",17925
"347664.96375431"," 6787428.44599788",17926
"364951.165919595"," 6772443.51824769",17927
"399762.363017927"," 6778483.77213371",17928
"301964.06913871"," 6818296.95347532",17929
"342581.934372379"," 6801246.19482852",17930
"379110.580846139"," 6819101.19184128",17931
"400262.828584219"," 6804617.88886993",17932
"340353.438847183"," 6824313.10063342",17933
"659866.242236451"," 6902112.61659721",17934
"685555.894147777"," 6887696.99245086",17935
"597773.750804"," 6908282.28087136",17936
"638383.935740032"," 6915260.77195507",17937
"653493.620543734"," 6935988.93726681",17938
"684648.860563696"," 6932067.76192383",17939
"615925.401824162"," 6959489.16690041",17940
"643592.644337379"," 6954715.9447017",17941
"685299.605593257"," 6958647.95925643",17942
"488027.535612251"," 6246878.91081775",17943
"453872.423336639"," 6283997.17533246",17944
"481827.485468726"," 6284798.03096254",17945
"525791.590329505"," 6289826.33294754",17946
"548936.446507465"," 6280570.41096252",17947
"463653.89418023"," 6311451.24941233",17948
"492692.499114688"," 6296456.32235899",17949
"525794.614869416"," 6307088.59193238",17950
"525491.683866025"," 6201391.18428867",17951
"507228.921261743"," 6225014.64065314",17952
"541225.97947913"," 6226414.38150928",17953
"557443.717134258"," 6229567.37978533",17954
"539259.392895836"," 6244212.50694206",17955
"563862.444360813"," 6243449.93474667",17956
"583153.61800515"," 6246077.66642941",17957
"553647.729175238"," 6276322.22117721",17958
"571348.68991007"," 6267012.95730057",17959
"565787.308401474"," 6297124.23275645",17960
"542549.540179381"," 6305986.93657519",17961
"564573.356701242"," 6305775.27306361",17962
"528737.263110415"," 6351897.94931286",17963
"557031.824502693"," 6330998.12383023",17964
"563917.770335632"," 6341099.22261168",17965
"569970.897575672"," 6325674.59701751",17966
"557246.133799264"," 6345805.6757326",17967
"558422.243633489"," 6361517.19829596",17968
"576580.514898355"," 6344556.82362492",17969
"609235.862315115"," 6347659.20107315",17970
"539300.738782042"," 6367776.60870265",17971
"568157.891023441"," 6350045.76663759",17972
"586627.287478772"," 6359572.24306457",17973
"537679.228721538"," 6377914.23155092",17974
"579574.150128758"," 6395502.70658084",17975
"602750.310083505"," 6394887.26316117",17976
"615731.205561901"," 6385218.85641482",17977
"577463.487356438"," 6394328.76723276",17978
"585111.84835865"," 6408857.29966608",17979
"621522.131272363"," 6399330.51637297",17980
"599553.142577064"," 6430566.09058967",17981
"1028021.22631925"," 6724300.70067804",17982
"1023771.17438205"," 6722542.04743124",17983
"1009218.33145316"," 6744370.38090673",17984
"1024931.78420663"," 6744470.26241698",17985
"1020222.77942742"," 6767244.37324537",17986
"1032911.86671201"," 6782391.00305105",17987
"996717.87810861"," 6785610.18564093",17988
"1032845.33243124"," 6786522.10213065",17989
"1014759.04882769"," 6789318.189606",17990
"665243.026732726"," 6871432.6804879",17991
"662644.578675117"," 6864013.15985274",17992
"642923.375521064"," 6862909.2646235",17993
"656519.076952038"," 6873226.62474433",17994
"662030.885918375"," 6870244.89661989",17995
"665185.8769575"," 6874655.61202572",17996
"653934.022336476"," 6871184.16262454",17997
"675325.958216872"," 6856882.70759432",17998
"672718.405826574"," 6832997.90954343",17999
"649663.991702028"," 6838344.0652497",18000
"664757.93517819"," 6847652.78215128",18001
"669075.781978807"," 6860166.18605777",18002
"670849.540937318"," 6851383.10274183",18003
"651820.669395156"," 6871298.70062251",18004
"669290.405550695"," 6863169.83673744",18005
"654311.764720968"," 6850726.50258917",18006
"657158.987923151"," 6860308.59317187",18007
"644537.273786171"," 6842175.57173193",18008
"314099.687304505"," 6675685.22874614",18009
"322008.184063406"," 6695056.16240075",18010
"354956.399457577"," 6676214.14174197",18011
"292359.931705786"," 6707080.86378267",18012
"325683.088082978"," 6716051.18917162",18013
"364212.69945712"," 6712491.34944146",18014
"379755.447659581"," 6709094.02401978",18015
"337594.995842473"," 6740445.78792377",18016
"363184.884669308"," 6746402.99875139",18017
"383629.403099357"," 6730798.92136006",18018
"824900.255142638"," 6511509.83067367",18019
"833156.565717294"," 6518756.8610315",18020
"817254.609813895"," 6519719.51589213",18021
"816382.197961138"," 6517843.71454494",18022
"870762.037445609"," 6517715.45981747",18023
"812763.115543853"," 6530301.31216008",18024
"843265.15386805"," 6526219.81963362",18025
"806383.491003867"," 6536911.12612309",18026
"830501.812323854"," 6544227.69568795",18027
"796751.728350278"," 6564775.81268199",18028
"814117.652061322"," 6575267.90105294",18029
"833262.222674133"," 6497333.521597",18030
"842007.636245232"," 6504422.89962959",18031
"854685.645056098"," 6524066.72357617",18032
"868936.001028757"," 6500952.25239673",18033
"842466.750032658"," 6502779.15046095",18034
"850840.816874197"," 6524140.23107394",18035
"848796.852579232"," 6523920.36444518",18036
"847104.360310935"," 6526753.29216766",18037
"827761.823767254"," 6536494.1518566",18038
"844488.1817644"," 6539731.97398693",18039
"844564.59215788"," 6527077.86069678",18040
"448723.845939955"," 6582729.73263394",18041
"485237.989744005"," 6558676.40326488",18042
"418077.893887556"," 6576937.31222987",18043
"461964.681345841"," 6569866.04476101",18044
"428123.962480484"," 6607650.0089069",18045
"466379.038185684"," 6611767.69507333",18046
"428224.891151211"," 6638690.64969688",18047
"467074.253076559"," 6645806.40264067",18048
"457923.253701871"," 6668327.26268771",18049
"648836.052560517"," 6889930.41858541",18050
"617163.321913053"," 6886699.08746212",18051
"644650.474439892"," 6897410.79633656",18052
"645774.282271312"," 6876605.16638375",18053
"661075.961817078"," 6889882.10174787",18054
"667804.840877427"," 6898788.28692316",18055
"604133.372545323"," 6892321.78717055",18056
"627867.719141599"," 6896970.26310158",18057
"628915.236054505"," 6881391.91511688",18058
"651995.205682724"," 6891553.20610054",18059
"524875.291876225"," 6795081.39036081",18060
"410770.432836725"," 6828902.61357422",18061
"472792.94898784"," 6829418.78963965",18062
"486106.326853509"," 6837938.04912135",18063
"539298.246178506"," 6832680.8077307",18064
"547356.445444556"," 6827161.99255786",18065
"415184.872554964"," 6860236.92864053",18066
"437174.1546108"," 6860251.19642787",18067
"482951.174877158"," 6853921.38218567",18068
"495204.890429626"," 6849975.62297679",18069
"533313.65106321"," 6860270.44744756",18070
"499398.427986192"," 6878464.25057736",18071
"426454.574349877"," 6854194.61830967",18072
"421602.169252541"," 6890252.5660798",18073
"451978.056718572"," 6885355.26935775",18074
"469369.927479299"," 6879132.34138228",18075
"486048.358544488"," 6893604.96539455",18076
"414267.715835553"," 6900472.96154927",18077
"451566.336414753"," 6921570.71756348",18078
"447520.036187367"," 6913024.34025015",18079
"495428.250889075"," 6907805.61569295",18080
"824681.308305814"," 6483194.96417592",18081
"781860.37565976"," 6494747.4460972",18082
"801239.735981556"," 6484232.640133",18083
"836865.797316648"," 6507215.75325983",18084
"777254.299008507"," 6509174.19592536",18085
"807378.11328295"," 6516147.6790827",18086
"745610.125813967"," 6527652.03510551",18087
"775039.069558714"," 6553189.62352025",18088
"794042.797818886"," 6543212.75901655",18089
"779736.824677546"," 6549065.42428898",18090
"788951.355450893"," 6561218.33021881",18091
"441749.094818984"," 6749284.49617364",18092
"478180.629947722"," 6745546.67760283",18093
"483705.201853799"," 6752871.82729822",18094
"516947.69105598"," 6754792.790973",18095
"469282.030860461"," 6771093.70157742",18096
"499960.489908034"," 6773607.20585254",18097
"531979.738676023"," 6770324.78166433",18098
"475039.412860326"," 6792411.09268917",18099
"512552.38389297"," 6792031.28085649",18100
"496483.555312069"," 6804790.47438331",18101
"395376.213100557"," 6842085.42367415",18102
"409662.953870275"," 6842697.86816527",18103
"371616.447961622"," 6886829.86125144",18104
"384022.976831351"," 6864899.19183104",18105
"372393.082627845"," 6882649.0710777",18106
"409556.961011977"," 6904325.8811495",18107
"365022.805750103"," 6929948.35278389",18108
"389427.767270994"," 6929218.31316218",18109
"367023.423582048"," 6937214.01127713",18110
"392752.190577616"," 6929249.38075436",18111
"624378.569844709"," 6830557.79627057",18112
"592161.2172138"," 6837669.0511716",18113
"615835.95827368"," 6842777.09964043",18114
"636018.06189393"," 6861756.2598254",18115
"606677.475542021"," 6860589.57314743",18116
"617219.073550374"," 6848036.44581391",18117
"641275.58416215"," 6848725.19476964",18118
"584341.903341194"," 6879565.4408355",18119
"608485.690473178"," 6870724.19343989",18120
"640786.397326675"," 6885984.72385674",18121
"539698.893104028"," 6843760.30088049",18122
"512480.908293441"," 6879698.46962702",18123
"565539.342423249"," 6865803.1510304",18124
"567214.59918043"," 6876072.76181441",18125
"538218.577132724"," 6882260.35395493",18126
"557014.686788711"," 6914074.63296638",18127
"572743.703255824"," 6893138.66090816",18128
"604807.062414053"," 6891588.97116636",18129
"523721.66384121"," 6916536.89201881",18130
"563905.523089572"," 6775421.42555188",18131
"593989.66247602"," 6784985.46668865",18132
"539009.72862504"," 6786883.7530576",18133
"566090.716455012"," 6787252.22258273",18134
"574495.144727776"," 6787532.29016814",18135
"606454.408105856"," 6786036.84791274",18136
"559267.960908703"," 6834933.89294232",18137
"591282.340673866"," 6813707.520922",18138
"579884.922467983"," 6849600.23382267",18139
"597198.751167531"," 6848470.87683211",18140
"601063.321748885"," 6876956.83088513",18141
"163695.300554947"," 6789482.33307911",18142
"187310.801562023"," 6782271.26498347",18143
"222681.296249033"," 6775190.86270234",18144
"156461.16594141"," 6809529.2695818",18145
"187028.767186318"," 6812604.30674269",18146
"221757.467091196"," 6800792.58406269",18147
"147338.631448414"," 6839230.99865966",18148
"158996.99986735"," 6829621.65161331",18149
"174086.275919442"," 6830306.60052613",18150
"217110.897386559"," 6839995.92152253",18151
"170857.823577799"," 6854721.75707964",18152
"187381.566063602"," 6876268.84991692",18153
"905937.561510291"," 6690777.16385826",18154
"898081.547834948"," 6702173.05711817",18155
"889717.041935001"," 6721737.15579844",18156
"903380.292149298"," 6735078.8660772",18157
"940553.31644128"," 6721921.70108723",18158
"960498.347800949"," 6719144.06294058",18159
"980335.668929523"," 6732288.26995062",18160
"914797.990059518"," 6742240.54449001",18161
"924332.488588904"," 6747947.78004517",18162
"957994.617821441"," 6752463.24016475",18163
"817958.823484569"," 6660194.89199519",18164
"857659.315822004"," 6661472.45637737",18165
"811581.654557139"," 6700124.71467488",18166
"821120.424750462"," 6678551.4075891",18167
"859996.264843559"," 6696828.26422852",18168
"790350.513243229"," 6705739.13607614",18169
"831448.729401655"," 6712352.79887317",18170
"861867.736215992"," 6716500.18940548",18171
"801819.855835401"," 6726653.47538393",18172
"823804.884101465"," 6741304.78519916",18173
"402965.607302849"," 6763289.06633528",18174
"419492.190895931"," 6765383.44462505",18175
"450190.166205241"," 6754047.53172873",18176
"399892.480047074"," 6790947.10703737",18177
"435247.514286408"," 6782373.92161771",18178
"444328.345230853"," 6778493.11622589",18179
"390582.207943898"," 6819776.87254972",18180
"414307.087870644"," 6804391.46092586",18181
"458645.162692366"," 6805085.90694941",18182
"407387.52759365"," 6685365.79376799",18183
"430851.109822749"," 6695141.80305661",18184
"452416.775518795"," 6702565.82820569",18185
"406819.583436713"," 6714125.58119083",18186
"427615.949305243"," 6700864.45634058",18187
"464792.751938803"," 6721535.48129638",18188
"486817.021997642"," 6699311.49699064",18189
"402901.626483776"," 6739132.06034167",18190
"424714.35390739"," 6752106.52580312",18191
"580691.006104549"," 6681694.31239504",18192
"584963.806048123"," 6713890.62029379",18193
"617998.137953096"," 6720517.40952371",18194
"621590.086364772"," 6704869.52918651",18195
"545566.329644831"," 6734109.91341808",18196
"587607.144853187"," 6731339.68618699",18197
"548328.781212518"," 6752462.37874895",18198
"597311.145695945"," 6762160.39213285",18199
"479783.047542528"," 6474449.75445285",18200
"440475.226638131"," 6515985.30505123",18201
"462098.896803886"," 6517750.53723986",18202
"471595.762719348"," 6511748.23254152",18203
"457871.99206426"," 6547198.29391992",18204
"491839.380988799"," 6522711.02768207",18205
"504888.976056405"," 6531445.9814441",18206
"531703.250746972"," 6649501.30277493",18207
"491684.510931848"," 6675153.47985185",18208
"515989.970415502"," 6672444.91800765",18209
"553502.808687075"," 6673604.890002",18210
"557960.458614788"," 6663045.98813976",18211
"488806.321840277"," 6692920.22986822",18212
"514822.64711023"," 6697525.73709023",18213
"536813.195868193"," 6690168.67391784",18214
"522304.728040143"," 6711431.83691366",18215
"520619.525470569"," 6714629.96833431",18216
"426259.077873077"," 6451344.75553352",18217
"464821.613044485"," 6468943.64941809",18218
"408774.738133871"," 6496189.54876196",18219
"435686.36114895"," 6472553.33627332",18220
"387325.56226754"," 6520443.20305382",18221
"397513.446946614"," 6512162.73207256",18222
"384139.643712876"," 6546729.20948679",18223
"416648.026769035"," 6539979.44831236",18224
"439387.528851625"," 6528520.97340247",18225
"381487.436360655"," 6586418.48496761",18226
"412509.76054369"," 6580289.80517428",18227
"1000840.25189165"," 6718727.83919951",18228
"1005938.93193494"," 6711598.93333135",18229
"1005179.27608367"," 6721503.85617868",18230
"1010979.39801752"," 6735638.0486361",18231
"1010376.56905915"," 6729677.86336907",18232
"992008.775183078"," 6735484.87359751",18233
"1006143.85185182"," 6732962.74266299",18234
"984027.242422485"," 6728248.33513767",18235
"988549.290126267"," 6747071.3341289",18236
"989176.304483561"," 6758792.59529587",18237
"824077.325128019"," 6367736.32295447",18238
"862958.572902808"," 6352278.84296811",18239
"889995.940337139"," 6373677.55910864",18240
"826418.053987436"," 6385174.80587613",18241
"860138.528924526"," 6395646.80444568",18242
"887400.317969913"," 6392987.90219732",18243
"864782.065879644"," 6399051.05122866",18244
"885347.377336765"," 6413874.07438865",18245
"851011.341787034"," 6444420.97128413",18246
"880780.852912175"," 6437629.92856137",18247
"857928.055706525"," 6463342.96786745",18248
"927442.827482245"," 6371571.00061537",18249
"911796.929125211"," 6374624.61874666",18250
"944855.773652527"," 6374935.54567298",18251
"973447.05671136"," 6381131.574659",18252
"924142.000136434"," 6411605.15331704",18253
"948834.085397976"," 6416662.04235092",18254
"964925.786089792"," 6405361.42094567",18255
"1005967.21016129"," 6399975.79798143",18256
"976800.072566315"," 6428891.47838813",18257
"990482.145098764"," 6433499.35126727",18258
"880911.023418184"," 6816267.95593471",18259
"865337.056133049"," 6859476.0686045",18260
"879410.343367371"," 6856770.30158019",18261
"860479.164842601"," 6876413.70826159",18262
"877276.527990352"," 6879297.96617236",18263
"917680.603453334"," 6876447.39994537",18264
"855990.749254907"," 6916267.58055953",18265
"874581.593337233"," 6918953.50912777",18266
"843939.62643304"," 6940377.99278899",18267
"754754.201213751"," 6785387.71793544",18268
"807138.897229856"," 6763686.066203",18269
"823151.788621164"," 6769222.71351628",18270
"775942.572264854"," 6784628.72040757",18271
"787619.151992662"," 6777821.7329627",18272
"803787.8790339"," 6807454.33888232",18273
"748452.011568378"," 6825517.04956054",18274
"755047.888032083"," 6831846.72807179",18275
"794086.864970563"," 6832819.56880189",18276
"823016.473355658"," 6816856.62575833",18277
"798946.740886135"," 6857243.19470418",18278
"851447.669037131"," 6726293.94993399",18279
"902175.727372112"," 6727736.14908316",18280
"847587.640530333"," 6759297.94160824",18281
"855680.322593523"," 6762155.65776161",18282
"874351.599167156"," 6751961.2017431",18283
"843902.81630445"," 6785735.18593931",18284
"880558.105355183"," 6793007.61767333",18285
"831937.469372429"," 6811100.93284495",18286
"860216.445063686"," 6813055.14243993",18287
"835697.122712523"," 6847430.73670717",18288
"967452.459476949"," 6782185.40185967",18289
"904963.312764483"," 6783117.5506932",18290
"935100.537342548"," 6804649.90148575",18291
"944271.741996814"," 6778228.20158929",18292
